@relation atp_matches_2018

@attribute surface {Hard,Clay,Grass}
@attribute winner {Player1,Player2}
@attribute winner_hand {R,L,U}
@attribute winner_ioc {USA,UZB,AUS,GER,UKR,ARG,KOR,GBR,BUL,CRO,RUS,ESP,ITA,BIH,FRA,GRE,SLO,AUT,BRA,SRB,KAZ,HUN,CHI,NED,BLR,IND,RSA,CAN,URU,POR,CZE,SVK,LTU,LUX,NOR,TUN,CYP,BEL,JPN,SUI,ECU,NZL,CHN,COL,DOM,PAK,ISR,SWE,PER,EGY,ESA,EST,ALG,MAR,HKG,DEN,IRL,LIB,TPE,PHI,INA,MEX,ROU,POL,SRI,THA,FIN,ZIM,TUR,VEN,GUA,MDA,LAT}
@attribute winner_age numeric
@attribute loser_hand {R,L,U}
@attribute loser_ioc {ARG,AUS,BIH,USA,LUX,CAN,GER,KOR,UZB,UKR,GBR,BUL,ESP,ITA,ISR,QAT,AUT,SRB,CZE,DOM,TUN,RUS,FRA,SLO,CRO,GRE,BEL,ROU,MDA,IND,BRA,HUN,CHI,BLR,KAZ,NED,RSA,JPN,CHN,NZL,NOR,URU,POR,SVK,LTU,SWE,CYP,SUI,ECU,BAR,BOL,PER,ESA,EST,GEO,IRI,IRL,DEN,TPE,LIB,INA,PHI,PUR,POL,THA,SRI,FIN,TUR,ZIM,GUA,VEN,LAT,MEX,COL,PAK,EGY,HKG,MAR,ALG,MON}
@attribute loser_age numeric
@attribute w_ace numeric
@attribute w_SvGms numeric
@attribute l_ace numeric
@attribute l_SvGms numeric
@attribute winner_rank numeric
@attribute loser_rank numeric

@data
Clay,Player1,R,ARG,30.98,R,ITA,30.95,4,10,1,9,45,19
Clay,Player1,R,URU,32.34,R,USA,25.62,8,14,10,14,47,15
Clay,Player1,L,ESP,30.3,R,GER,28.81,7,16,5,16,42,52
Clay,Player1,R,USA,26,R,ESP,34.92,9,11,2,11,59,69
Clay,Player1,R,CAN,27.36,R,ARG,25.72,17,9,2,8,24,94
Clay,Player1,L,CAN,19.06,R,USA,26.79,3,9,3,8,43,58
Clay,Player1,R,FRA,29,R,FRA,24.2,4,9,2,8,50,18
Clay,Player1,R,SRB,30.96,R,JPN,28.35,6,11,1,11,12,20
Clay,Player1,R,GBR,23.33,R,RUS,22.23,2,8,3,8,22,51
Clay,Player1,R,NED,31.09,R,KOR,21.97,1,7,1,7,44,21
Clay,Player1,R,KAZ,30.36,R,ESP,25.12,2,9,2,8,96,73
Clay,Player1,R,GER,34.56,R,JPN,29.63,4,9,2,10,28,46
Clay,Player1,R,ESP,30.06,R,USA,21.57,7,16,5,16,14,53
Clay,Player1,R,FRA,31.89,R,CZE,32.64,2,9,2,9,29,17
Clay,Player1,R,SRB,27.85,R,RUS,21.96,1,9,5,8,95,38
Clay,Player1,R,BIH,25.96,R,FRA,36.38,3,9,0,9,32,60
Clay,Player1,L,ARG,27.59,L,GER,30.71,6,14,9,13,78,54
Clay,Player1,R,GER,28.03,R,ROU,27.55,4,10,7,10,65,92
Clay,Player1,R,CRO,21.48,R,ESP,26.82,12,9,2,9,35,11
Clay,Player1,R,ARG,25.72,L,FRA,29.85,1,8,0,8,16,27
Clay,Player1,L,ESP,36.63,R,ESP,32.28,12,11,2,10,30,134
Clay,Player1,R,FRA,31.68,R,RUS,26.2,9,13,2,13,41,77
Clay,Player1,R,GER,21.05,R,RUS,27.99,4,10,1,10,3,90
Clay,Player1,R,ARG,30.98,L,ESP,34.48,3,8,3,7,45,37
Clay,Player1,R,URU,32.34,L,ESP,30.3,15,14,4,13,47,42
Clay,Player1,R,USA,33.03,R,USA,26,22,12,9,12,9,59
Clay,Player1,R,CAN,27.36,R,BUL,26.98,12,15,6,15,24,4
Clay,Player1,L,CAN,19.06,R,FRA,29,8,16,8,16,43,50
Clay,Player1,R,GBR,23.33,R,SRB,30.96,5,13,2,13,22,12
Clay,Player1,R,BEL,27.41,R,NED,31.09,6,11,3,10,10,44
Clay,Player1,R,RSA,31.97,R,KAZ,30.36,25,16,3,16,8,96
Clay,Player1,R,GER,34.56,R,ESP,30.06,7,15,6,16,28,14
Clay,Player1,R,SRB,27.85,R,FRA,31.89,8,12,6,12,95,29
Clay,Player1,R,ARG,29.62,R,BIH,25.96,3,9,2,9,6,32
Clay,Player1,R,AUT,24.67,L,ARG,27.59,6,16,0,15,7,78
Clay,Player1,R,CRO,21.48,R,GER,28.03,7,7,3,7,35,65
Clay,Player1,R,ARG,25.72,L,ESP,36.63,5,14,10,14,16,30
Clay,Player1,L,ESP,31.93,R,FRA,31.68,1,8,3,8,1,41
Clay,Player1,R,GER,21.05,R,ARG,30.98,3,9,0,9,3,45
Clay,Player1,R,USA,33.03,R,URU,32.34,32,18,16,18,9,47
Clay,Player1,L,CAN,19.06,R,CAN,27.36,5,10,9,10,43,24
Clay,Player1,R,GBR,23.33,R,BEL,27.41,7,9,4,9,22,10
Clay,Player1,R,RSA,31.97,R,GER,34.56,10,11,4,10,8,28
Clay,Player1,R,SRB,27.85,R,ARG,29.62,6,16,6,15,95,6
Clay,Player1,R,AUT,24.67,R,CRO,21.48,6,15,8,15,7,35
Clay,Player1,L,ESP,31.93,R,ARG,25.72,1,10,1,9,1,16
Clay,Player1,R,GER,21.05,R,USA,33.03,5,11,9,11,3,9
Clay,Player1,L,CAN,19.06,R,GBR,23.33,11,17,5,17,43,22
Clay,Player1,R,RSA,31.97,R,SRB,27.85,15,15,1,15,8,95
Clay,Player1,R,AUT,24.67,L,ESP,31.93,2,10,3,11,7,1
Clay,Player1,R,GER,21.05,L,CAN,19.06,2,8,0,9,3,43
Clay,Player1,R,AUT,24.67,R,RSA,31.97,5,9,4,9,7,8
Clay,Player1,R,GER,21.05,R,AUT,24.67,1,10,2,10,3,7
Clay,Player1,U,ITA,22.09,R,USA,20.31,7,11,3,10,103,63
Clay,Player1,R,GBR,23.35,R,TUN,34.31,3,14,5,13,19,64
Clay,Player1,R,FRA,24.22,R,ITA,34.23,7,14,4,15,16,49
Clay,Player1,R,BEL,27.43,R,ARG,31,2,8,3,7,10,42
Clay,Player1,R,ITA,25.62,R,URU,32.36,6,15,5,15,73,71
Clay,Player1,R,GRE,19.75,R,CRO,21.49,2,3,1,2,43,40
Clay,Player1,R,USA,26.02,R,JPN,29.65,11,10,3,11,57,46
Clay,Player1,R,FRA,29.02,R,FRA,31.9,2,10,0,10,52,30
Clay,Player1,R,ARG,25.74,R,CHI,22.59,1,8,3,9,15,62
Clay,Player1,R,ESP,26.84,R,USA,21.59,3,12,3,13,11,55
Clay,Player1,R,USA,28.39,R,SUI,33.13,3,10,6,10,48,23
Clay,Player1,R,SLO,28.82,L,LUX,35.01,7,10,5,10,65,35
Clay,Player1,L,ESP,30.32,L,ARG,27.61,4,14,2,13,41,70
Clay,Player1,R,RUS,26.22,R,ITA,22.34,2,15,5,15,74,370
Clay,Player1,R,SRB,30.98,R,UKR,29.51,6,8,0,8,18,54
Clay,Player1,R,USA,25.63,R,ESP,36.11,4,10,4,9,14,38
Clay,Player1,R,GER,34.58,R,RUS,21.98,8,18,8,18,28,36
Clay,Player1,R,JPN,28.37,L,ESP,36.65,1,11,7,11,24,33
Clay,Player1,R,ITA,30.97,R,FRA,31.7,1,8,3,8,21,39
Clay,Player1,R,ITA,23.01,L,FRA,29.87,6,15,2,14,140,27
Clay,Player1,R,GER,28.83,R,USA,30.6,7,10,9,10,53,12
Clay,Player1,L,CAN,19.08,R,CZE,32.65,8,14,4,14,29,17
Clay,Player1,R,NED,31.1,R,RUS,22.25,2,13,7,13,44,50
Clay,Player1,R,BIH,25.98,L,ESP,34.49,1,8,1,8,31,34
Clay,Player1,R,GER,21.07,U,ITA,22.09,4,10,1,10,3,103
Clay,Player1,R,GBR,23.35,R,FRA,24.22,3,10,5,10,19,16
Clay,Player1,R,BEL,27.43,R,ITA,25.62,3,14,7,14,10,73
Clay,Player1,R,ARG,29.64,R,GRE,19.75,4,11,4,10,6,43
Clay,Player1,R,CRO,29.62,R,USA,26.02,8,16,10,15,5,57
Clay,Player1,R,FRA,29.02,R,ARG,25.74,6,13,0,13,52,15
Clay,Player1,R,ESP,26.84,R,USA,28.39,3,14,5,14,11,48
Clay,Player1,R,SLO,28.82,R,RSA,31.99,5,5,0,5,65,7
Clay,Player1,L,ESP,30.32,R,USA,33.05,4,18,30,18,41,9
Clay,Player1,R,SRB,30.98,R,RUS,26.22,5,9,1,9,18,74
Clay,Player1,R,GER,34.58,R,USA,25.63,3,9,4,10,28,14
Clay,Player1,R,JPN,28.37,R,BUL,27,1,17,8,17,24,4
Clay,Player1,R,ITA,30.97,R,AUT,24.69,2,13,3,13,21,8
Clay,Player1,R,GER,28.83,R,ITA,23.01,1,10,5,9,53,140
Clay,Player1,L,CAN,19.08,R,NED,31.1,7,17,4,16,29,44
Clay,Player1,L,ESP,31.95,R,BIH,25.98,0,7,2,6,2,31
Clay,Player1,R,GER,21.07,R,GBR,23.35,9,12,4,12,3,19
Clay,Player1,R,BEL,27.43,R,ARG,29.64,6,8,6,9,10,6
Clay,Player1,R,CRO,29.62,R,FRA,29.02,4,10,4,9,5,52
Clay,Player1,R,ESP,26.84,R,SLO,28.82,2,15,15,15,11,65
Clay,Player1,R,SRB,30.98,L,ESP,30.32,1,10,2,9,18,41
Clay,Player1,R,JPN,28.37,R,GER,34.58,1,8,2,7,24,28
Clay,Player1,R,ITA,30.97,R,GER,28.83,1,10,2,10,21,53
Clay,Player1,L,ESP,31.95,L,CAN,19.08,2,8,5,9,2,29
Clay,Player1,R,GER,21.07,R,BEL,27.43,7,14,3,14,3,10
Clay,Player1,R,CRO,29.62,R,ESP,26.84,5,9,4,9,5,11
Clay,Player1,R,SRB,30.98,R,JPN,28.37,4,12,2,12,18,24
Clay,Player1,L,ESP,31.95,R,ITA,30.97,3,13,3,12,2,21
Clay,Player1,R,GER,21.07,R,CRO,29.62,9,12,6,12,3,5
Clay,Player1,L,ESP,31.95,R,SRB,30.98,1,10,4,11,2,18
Clay,Player1,L,ESP,31.95,R,GER,21.07,0,12,2,11,2,3
Clay,Player1,R,USA,22.25,R,CYP,32.93,6,11,8,11,204,83
Clay,Player1,R,USA,26.83,R,AUT,31.16,11,10,5,10,55,412
Clay,Player1,R,BIH,26.86,L,GER,30.75,5,16,8,15,82,52
Clay,Player1,R,GER,28.85,R,CRO,39.23,15,17,24,17,49,93
Clay,Player1,R,ESP,21.35,R,GER,34.63,5,9,2,8,281,90
Clay,Player1,R,ITA,34.25,R,ITA,25.64,2,11,5,11,51,72
Clay,Player1,R,HUN,26.28,L,ESP,30.34,3,8,2,7,60,36
Clay,Player1,R,USA,20.33,R,USA,26.04,8,15,7,16,61,56
Clay,Player1,R,USA,21.61,R,UZB,31.7,4,14,6,14,57,98
Clay,Player1,R,USA,28.41,R,ROU,27.59,11,11,6,10,47,95
Clay,Player1,R,CZE,32.82,L,CZE,24.86,11,16,18,16,286,79
Clay,Player1,L,ARG,28.01,L,GER,24.06,6,10,1,9,81,249
Clay,Player1,R,ITA,30.99,R,USA,22.25,4,14,0,14,19,204
Clay,Player1,R,USA,26.83,R,BIH,26.86,11,9,5,8,55,82
Clay,Player1,R,GER,28.85,R,ESP,36.13,8,9,6,9,49,42
Clay,Player1,R,ITA,34.25,R,ESP,21.35,6,10,1,11,51,281
Clay,Player1,R,HUN,26.28,R,USA,20.33,8,11,6,11,60,61
Clay,Player1,R,SUI,33.15,R,USA,21.61,6,10,4,9,25,57
Clay,Player1,R,USA,28.41,R,CZE,32.82,9,15,9,14,47,286
Clay,Player1,L,ARG,28.01,R,USA,30.62,7,18,15,18,81,13
Clay,Player1,R,ITA,30.99,R,USA,26.83,4,12,9,12,19,55
Clay,Player1,R,GER,28.85,R,ITA,34.25,10,16,4,14,49,51
Clay,Player1,R,HUN,26.28,R,SUI,33.15,1,8,1,8,60,25
Clay,Player1,R,USA,28.41,L,ARG,28.01,6,10,9,9,47,81
Clay,Player1,R,GER,28.85,R,ITA,30.99,7,10,5,10,49,19
Clay,Player1,R,HUN,26.28,R,USA,28.41,5,12,0,13,60,47
Clay,Player1,R,HUN,26.28,R,GER,28.85,6,8,1,8,60,49
Clay,Player1,R,MDA,28.52,L,ARG,27.62,1,17,3,17,97,66
Clay,Player1,L,GBR,22.74,U,DOM,28.19,4,9,0,10,102,266
Clay,Player1,L,GER,22.93,R,FRA,31.72,4,14,6,14,69,38
Clay,Player1,R,FRA,33.4,U,ESP,28.13,2,9,2,9,75,410
Clay,Player1,R,KAZ,30.4,R,FRA,24.26,5,9,2,8,91,196
Clay,Player1,R,ARG,26.2,R,ARG,25.76,4,14,4,15,335,84
Clay,Player1,R,SVK,25.37,R,POR,29.14,3,14,2,15,334,48
Clay,Player1,R,SRB,27.89,L,ARG,33.07,5,9,1,9,68,101
Clay,Player1,R,USA,20.56,R,AUS,30.48,9,9,5,9,70,73
Clay,Player1,R,ESP,34.96,L,FRA,29.89,0,13,4,13,71,27
Clay,Player1,R,FRA,23.31,L,FRA,19.09,11,16,0,15,127,143
Clay,Player1,R,ESP,25.16,R,SRB,22.97,3,16,6,17,77,103
Clay,Player1,R,USA,33.07,R,MDA,28.52,22,11,2,10,10,97
Clay,Player1,L,GBR,22.74,L,GER,22.93,1,9,2,8,102,69
Clay,Player1,R,FRA,33.4,R,BEL,25.08,4,10,6,10,75,351
Clay,Player1,R,KAZ,30.4,R,ARG,26.2,1,8,3,9,91,335
Clay,Player1,R,SRB,27.89,R,SVK,25.37,1,11,0,11,68,334
Clay,Player1,R,USA,20.56,R,USA,25.65,8,10,3,10,70,15
Clay,Player1,R,ESP,34.96,R,FRA,23.31,3,10,3,11,71,127
Clay,Player1,R,AUT,24.71,R,ESP,25.16,7,9,2,9,8,77
Clay,Player1,L,GBR,22.74,R,USA,33.07,4,11,10,11,102,10
Clay,Player1,R,FRA,33.4,R,KAZ,30.4,11,16,1,16,75,91
Clay,Player1,R,SRB,27.89,R,USA,20.56,7,9,2,10,68,70
Clay,Player1,R,AUT,24.71,R,ESP,34.96,12,17,2,17,8,71
Clay,Player1,R,FRA,33.4,L,GBR,22.74,1,9,1,10,75,102
Clay,Player1,R,AUT,24.71,R,SRB,27.89,10,16,9,16,8,68
Clay,Player1,R,AUT,24.71,R,FRA,33.4,6,13,5,15,8,75
Clay,Player1,L,ESP,31.98,R,ITA,32.64,2,16,2,15,1,129
Clay,Player1,L,ARG,28.03,R,POR,29.16,10,14,2,13,78,49
Clay,Player1,R,TUN,34.35,R,RUS,35.92,5,21,5,20,63,98
Clay,Player1,R,FRA,31.94,R,ITA,34.26,7,11,1,11,32,50
Clay,Player1,L,CAN,19.12,R,AUS,28.95,4,15,2,15,25,59
Clay,Player1,L,GER,22.95,R,USA,26.06,6,14,2,14,70,56
Clay,Player1,L,BEL,30.37,R,IND,25.9,4,14,0,13,110,93
Clay,Player1,R,EST,30.16,R,USA,25.67,14,26,11,25,136,14
Clay,Player1,R,ARG,25.78,R,FRA,23.33,1,12,5,11,12,130
Clay,Player1,R,CZE,23.64,R,BIH,26.88,16,20,6,20,185,81
Clay,Player1,R,ITA,29,R,AUS,30.5,3,24,15,23,115,73
Clay,Player1,R,CRO,21.53,R,GER,34.61,10,19,4,18,40,24
Clay,Player1,R,UKR,32.39,L,ESP,36.68,5,13,7,13,127,33
Clay,Player1,L,GER,30.77,R,GER,34.64,8,14,4,13,64,90
Clay,Player1,R,URU,32.4,R,SLO,28.86,5,14,1,13,75,66
Clay,Player1,R,RSA,32.03,R,ITA,36.45,18,13,0,12,7,74
Clay,Player1,R,CRO,29.66,R,AUS,26.35,13,17,12,16,4,1072
Clay,Player1,R,POL,21.29,R,USA,26.85,6,17,7,17,188,54
Clay,Player1,R,GER,28.09,R,RUS,28.05,5,11,3,11,71,79
Clay,Player1,R,USA,28.42,L,FRA,29.91,6,14,3,14,46,26
Clay,Player1,R,ITA,31.01,R,ESP,32.34,3,13,1,12,18,128
Clay,Player1,R,SWE,22.13,R,ISR,33.15,6,14,2,14,122,104
Clay,Player1,R,HUN,26.3,R,CAN,27.93,4,15,5,15,45,88
Clay,Player1,R,GBR,23.38,R,AUS,19.27,2,14,3,13,17,105
Clay,Player1,R,USA,33.09,R,USA,22.26,28,17,5,16,10,173
Clay,Player1,L,ARG,33.08,R,JPN,29.69,14,20,10,20,103,48
Clay,Player1,R,FRA,27.2,R,CAN,29.95,11,18,2,17,87,124
Clay,Player1,R,FRA,31.29,R,CZE,32.69,19,26,24,25,86,20
Clay,Player2,R,KAZ,30.42,L,ESP,30.36,3,14,3,15,83,36
Clay,Player2,R,AUS,24.1,R,NOR,19.43,3,22,11,22,91,157
Clay,Player2,R,ARG,31.04,R,FRA,36.44,9,18,10,19,42,62
Clay,Player2,R,FRA,36.35,R,ARG,29.68,3,16,9,16,116,6
Clay,Player2,R,NED,31.14,R,BEL,27.47,8,21,18,22,44,9
Clay,Player2,R,CRO,39.24,L,FRA,19.11,26,16,4,16,92,141
Clay,Player2,R,SRB,22.99,L,SVK,28.88,5,20,10,21,101,117
Clay,Player2,U,FRA,19.65,R,FRA,31.74,1,15,1,16,306,37
Clay,Player2,R,AUS,25.6,R,ARG,28.32,12,21,16,21,206,190
Clay,Player2,R,ROU,27.61,R,ITA,25.66,23,29,13,29,94,72
Clay,Player2,L,BRA,30.41,L,ARG,27.64,2,16,6,16,278,69
Clay,Player2,R,SVK,25.56,R,ESP,26.88,7,20,4,21,146,11
Clay,Player2,R,UZB,31.72,R,ESP,30.12,11,23,7,24,100,13
Clay,Player2,R,CYP,32.94,R,COL,30.5,2,8,3,8,84,315
Clay,Player2,R,ESP,36.15,U,ESP,21.06,5,27,4,27,41,155
Clay,Player2,R,BRA,34.31,R,SRB,31.02,4,14,6,15,134,22
Clay,Player2,L,JPN,22.67,L,ESP,34.53,0,27,11,28,266,35
Clay,Player2,R,USA,20.58,R,ARG,26.81,13,23,15,24,68,108
Clay,Player2,R,CHI,22.63,R,USA,21.63,12,23,11,24,61,57
Clay,Player2,R,EGY,27.69,R,BUL,27.03,6,14,6,15,182,5
Clay,Player2,R,BLR,24.25,R,AUT,24.73,0,12,1,13,119,8
Clay,Player2,R,ESP,20.8,R,GRE,19.79,0,21,8,22,213,39
Clay,Player2,R,GER,24.87,U,ITA,22.12,4,18,4,18,156,96
Clay,Player2,L,LUX,35.05,R,LAT,29.74,10,18,9,19,34,160
Clay,Player2,U,FRA,21.61,R,JPN,28.41,1,15,1,16,307,21
Clay,Player2,R,ESP,25.18,R,FRA,29.05,4,20,23,20,76,51
Clay,Player2,R,RUS,26.26,R,FRA,33.42,4,19,15,19,77,65
Clay,Player2,R,USA,20.35,R,USA,30.64,6,13,11,14,58,15
Clay,Player2,R,RUS,22.29,R,FRA,24.26,4,13,9,14,53,16
Clay,Player2,R,GER,28.87,L,GBR,22.76,3,4,4,5,43,85
Clay,Player2,R,AUT,31.18,R,RUS,22.02,4,15,17,15,412,38
Clay,Player2,R,SUI,33.17,R,ESP,34.98,5,24,2,24,30,67
Clay,Player2,R,USA,25.78,R,BIH,26.02,1,13,1,13,113,29
Clay,Player2,R,FRA,24.28,R,MDA,28.54,6,21,5,22,197,97
Clay,Player2,L,CZE,24.88,R,SRB,27.91,0,12,5,13,80,60
Clay,Player2,R,LTU,27.93,R,GER,21.1,2,11,11,11,102,3
Clay,Player2,L,ARG,28.03,L,ESP,31.98,8,11,4,11,78,1
Clay,Player2,R,TUN,34.35,R,FRA,31.94,3,16,5,16,63,32
Clay,Player2,L,CAN,19.12,L,GER,22.95,6,23,3,23,25,70
Clay,Player2,L,BEL,30.37,R,EST,30.16,7,24,5,25,110,136
Clay,Player2,R,CZE,23.64,R,ARG,25.78,2,11,0,12,185,12
Clay,Player2,R,ITA,29,R,CRO,21.53,1,16,12,16,115,40
Clay,Player2,R,UKR,32.39,L,GER,30.77,10,20,8,20,127,64
Clay,Player2,R,URU,32.4,R,RSA,32.03,12,20,21,20,75,7
Clay,Player2,R,POL,21.29,R,CRO,29.66,10,20,9,20,188,4
Clay,Player2,R,GER,28.09,R,USA,28.42,16,19,8,19,71,46
Clay,Player2,R,SWE,22.13,R,ITA,31.01,3,12,1,13,122,18
Clay,Player2,R,HUN,26.3,R,GBR,23.38,7,15,2,15,45,17
Clay,Player2,L,ARG,33.08,R,USA,33.09,16,22,38,22,103,10
Clay,Player2,R,FRA,31.29,R,FRA,27.2,6,25,10,25,86,87
Clay,Player2,R,NOR,19.43,L,ESP,30.36,1,14,1,14,157,36
Clay,Player2,R,FRA,36.44,R,ARG,29.68,8,13,11,14,62,6
Clay,Player2,L,FRA,19.11,R,BEL,27.47,0,12,2,13,141,9
Clay,Player2,L,SVK,28.88,R,FRA,31.74,3,14,5,14,117,37
Clay,Player2,R,ARG,28.32,R,ITA,25.66,2,13,3,13,190,72
Clay,Player2,L,ARG,27.64,R,ESP,26.88,9,21,6,22,69,11
Clay,Player2,R,COL,30.5,R,ESP,30.12,2,15,3,16,315,13
Clay,Player2,U,ESP,21.06,R,SRB,31.02,3,16,3,16,155,22
Clay,Player2,R,ARG,26.81,L,ESP,34.53,0,12,5,13,108,35
Clay,Player2,R,USA,21.63,R,BUL,27.03,8,30,17,30,57,5
Clay,Player2,R,GRE,19.79,R,AUT,24.73,6,18,5,18,39,8
Clay,Player2,R,LAT,29.74,U,ITA,22.12,8,18,7,18,160,96
Clay,Player2,R,FRA,29.05,R,JPN,28.41,14,22,1,22,51,21
Clay,Player2,R,USA,30.64,R,FRA,33.42,11,18,9,18,15,65
Clay,Player2,L,GBR,22.76,R,FRA,24.26,6,21,10,21,85,16
Clay,Player2,R,ESP,34.98,R,RUS,22.02,0,20,13,21,67,38
Clay,Player2,R,MDA,28.54,R,BIH,26.02,0,24,3,25,97,29
Clay,Player2,R,SRB,27.91,R,GER,21.1,0,22,9,23,60,3
Clay,Player2,R,FRA,31.94,L,ESP,31.98,8,12,3,13,32,1
Clay,Player2,R,EST,30.16,L,GER,22.95,1,12,4,13,136,70
Clay,Player2,R,CRO,21.53,R,ARG,25.78,4,15,8,15,40,12
Clay,Player2,L,GER,30.77,R,RSA,32.03,4,20,18,20,64,7
Clay,Player2,R,USA,28.42,R,CRO,29.66,2,13,9,14,46,4
Clay,Player2,R,GBR,23.38,R,ITA,31.01,2,24,7,24,17,18
Clay,Player2,R,FRA,27.2,R,USA,33.09,11,17,17,17,87,10
Clay,Player2,L,ESP,30.36,R,ARG,29.68,8,14,8,15,36,6
Clay,Player2,R,FRA,31.74,R,BEL,27.47,6,26,4,26,37,9
Clay,Player2,R,ESP,26.88,R,ITA,25.66,3,18,4,18,11,72
Clay,Player2,R,ESP,30.12,R,SRB,31.02,3,21,10,21,13,22
Clay,Player2,R,BUL,27.03,L,ESP,34.53,7,15,2,15,5,35
Clay,Player2,U,ITA,22.12,R,AUT,24.73,9,19,7,19,96,8
Clay,Player2,R,FRA,33.42,R,JPN,28.41,1,12,3,13,65,21
Clay,Player2,R,FRA,24.26,R,RUS,22.02,6,15,5,15,16,38
Clay,Player2,R,BIH,26.02,R,GER,21.1,1,25,8,26,29,3
Clay,Player2,L,GER,22.95,L,ESP,31.98,2,14,4,15,70,1
Clay,Player2,R,RSA,32.03,R,ARG,25.78,19,23,2,24,7,12
Clay,Player2,R,ITA,31.01,R,CRO,29.66,10,23,8,24,18,4
Clay,Player2,R,USA,33.09,R,ARG,29.68,12,15,6,15,10,6
Clay,Player2,R,BEL,27.47,R,ITA,25.66,3,18,8,19,9,72
Clay,Player2,L,ESP,34.53,R,SRB,31.02,3,13,3,14,35,22
Clay,Player2,R,JPN,28.41,R,AUT,24.73,1,18,9,18,21,8
Clay,Player2,R,RUS,22.02,R,GER,21.1,9,24,17,24,38,3
Clay,Player2,R,ARG,25.78,L,ESP,31.98,1,17,1,18,12,1
Clay,Player2,R,CRO,29.66,R,ARG,29.68,18,22,19,23,4,6
Clay,Player2,R,SRB,31.02,R,ITA,25.66,5,20,6,20,22,72
Clay,Player2,R,GER,21.1,R,AUT,24.73,2,12,5,13,3,8
Clay,Player2,R,ARG,29.68,L,ESP,31.98,2,12,0,13,6,1
Clay,Player2,R,ITA,25.66,R,AUT,24.73,3,15,6,16,72,8
Clay,Player2,R,AUT,24.73,L,ESP,31.98,7,13,0,14,8,1
Grass,Player2,R,CRO,30.72,R,RUS,28.09,2,8,2,9,350,76
Grass,Player2,U,AUS,20.19,R,TUN,34.39,6,9,6,8,214,61
Grass,Player2,L,AUS,28.52,R,GRE,19.83,8,14,7,14,196,37
Grass,Player2,R,IND,25.94,R,RUS,22.33,1,9,10,8,84,52
Grass,Player2,U,USA,27.28,R,AUS,25.64,6,9,4,9,165,181
Grass,Player2,R,CRO,39.28,R,NED,31.18,24,16,15,17,90,44
Grass,Player2,R,RUS,26.3,R,JPN,29.73,1,8,3,9,87,53
Grass,Player2,R,SLO,28.9,R,ROU,27.65,13,16,15,17,70,97
Grass,Player2,R,USA,30.45,R,AUS,30.54,3,9,3,8,125,69
Grass,Player2,R,ITA,34.3,R,USA,23.15,2,9,3,9,49,110
Grass,Player2,R,CAN,27.97,L,AUS,25.43,8,15,11,15,88,176
Grass,Player2,R,ESP,35.02,R,FRA,31.33,6,17,10,17,68,72
Grass,Player2,R,RUS,28.09,R,FRA,31.98,4,8,3,8,76,30
Grass,Player2,R,TUN,34.39,R,GRE,19.83,3,15,6,15,61,37
Grass,Player2,R,RUS,22.33,L,ESP,34.57,1,8,8,9,52,34
Grass,Player2,R,NED,31.18,R,AUS,25.64,9,10,13,11,44,181
Grass,Player2,R,JPN,29.73,R,ROU,27.65,3,16,10,16,53,97
Grass,Player2,L,LUX,35.09,R,AUS,30.54,12,10,6,11,32,69
Grass,Player2,L,AUS,25.43,R,USA,23.15,7,11,2,11,176,110
Grass,Player2,L,FRA,29.95,R,FRA,31.33,3,10,10,10,25,72
Grass,Player2,R,GRE,19.83,R,FRA,31.98,9,12,7,12,37,30
Grass,Player2,L,ESP,34.57,R,AUS,25.64,17,11,4,11,34,181
Grass,Player2,R,ROU,27.65,R,AUS,30.54,6,9,5,9,97,69
Grass,Player2,R,USA,23.15,R,FRA,31.33,13,16,22,16,110,72
Grass,Player2,R,AUS,25.64,R,FRA,31.98,13,15,13,15,181,30
Grass,Player2,R,AUS,30.54,R,FRA,31.33,4,11,14,11,69,72
Grass,Player2,R,FRA,31.33,R,FRA,31.98,5,10,6,11,72,30
Grass,Player2,R,GER,28.13,R,GER,17.62,21,15,26,16,65,303
Grass,Player2,U,GER,28.62,R,GER,34.68,3,9,6,8,135,85
Grass,Player2,R,GER,34.65,R,UZB,31.76,5,12,7,12,22,100
Grass,Player2,R,USA,20.62,R,FRA,29.09,11,14,14,15,67,47
Grass,Player2,R,USA,25.82,R,HUN,26.34,4,9,8,10,112,46
Grass,Player2,R,BIH,26.92,R,CAN,27.46,8,10,15,10,78,35
Grass,Player2,R,SRB,32.33,L,ESP,36.72,1,3,6,4,91,33
Grass,Player2,R,ITA,30.93,R,FRA,33.45,0,8,0,7,281,55
Grass,Player2,R,ITA,27.73,L,GER,22.99,9,13,11,13,180,50
Grass,Player2,L,CAN,19.16,L,IND,28.58,8,14,4,15,23,169
Grass,Player2,R,AUS,28.99,L,ARG,28.07,2,8,4,8,64,75
Grass,Player2,R,RUS,35.96,L,GER,30.8,2,10,9,11,93,54
Grass,Player2,R,GER,17.62,R,FRA,24.3,4,9,10,10,303,17
Grass,Player2,R,GER,34.68,R,UZB,31.76,4,9,7,10,85,100
Grass,Player2,R,FRA,29.09,R,CZE,32.73,10,11,8,11,47,19
Grass,Player2,R,HUN,26.34,R,CAN,27.46,3,9,19,9,46,35
Grass,Player2,R,FRA,33.45,L,ESP,36.72,8,11,16,11,55,33
